source,dest,weight
frozen vegetables,rubbing alcohol,2
frozen vegetables,skin care,10
frozen vegetables,cream,5
frozen vegetables,ketchup,14
frozen vegetables,syrup,9
frozen vegetables,abrasive cleaner,9
frozen vegetables,liqueur,3
frozen vegetables,seasonal products,49
frozen vegetables,cooking chocolate,5
frozen vegetables,tidbits,11
frozen vegetables,whisky,3
frozen vegetables,candles,32
frozen vegetables,male cosmetics,11
frozen vegetables,dishes,57
frozen vegetables,meat spreads,20
frozen vegetables,cereals,21
frozen vegetables,flower soil/fertilizer,6
frozen vegetables,kitchen towels,10
frozen vegetables,roll products,35
frozen vegetables,dental care,14
frozen vegetables,mayonnaise,27
frozen vegetables,soft cheese,46
frozen vegetables,organic sausage,11
frozen vegetables,snack products,15
frozen vegetables,instant coffee,23
frozen vegetables,specialty fat,12
frozen vegetables,mustard,38
frozen vegetables,soups,24
frozen vegetables,sweet spreads,25
frozen vegetables,bags,2
frozen vegetables,long life bakery product,87
frozen vegetables,chocolate marshmallow,18
frozen vegetables,rum,12
frozen vegetables,sauces,21
frozen vegetables,waffles,94
frozen vegetables,napkins,114
frozen vegetables,spices,15
frozen vegetables,brandy,14
frozen vegetables,frozen fruits,6
frozen vegetables,canned fruit,13
frozen vegetables,zwieback,28
frozen vegetables,liver loaf,20
frozen vegetables,prosecco,6
frozen vegetables,bathroom cleaner,10
frozen vegetables,cat food,67
frozen vegetables,semi-finished bread,49
frozen vegetables,cookware,8
frozen vegetables,canned fish,46
frozen vegetables,chewing gum,73
frozen vegetables,canned vegetables,29
frozen vegetables,light bulbs,13
frozen vegetables,artif. sweetener,10
frozen vegetables,hygiene articles,71
frozen vegetables,frozen fish,37
frozen vegetables,potato products,9
frozen vegetables,nuts/prunes,12
frozen vegetables,vinegar,23
frozen vegetables,frozen dessert,38
frozen vegetables,decalcifier,3
frozen vegetables,spread cheese,35
frozen vegetables,house keeping products,21
frozen vegetables,frozen chicken,1
frozen vegetables,soap,10
frozen vegetables,cling film/bags,33
frozen vegetables,female sanitary products,15
frozen vegetables,white bread,122
frozen vegetables,pet care,43
frozen vegetables,Instant food products,26
frozen vegetables,salty snack,104
frozen vegetables,specialty cheese,29
frozen vegetables,baking powder,45
frozen vegetables,dish cleaner,28
frozen vegetables,sliced cheese,91
sliced cheese,toilet cleaner,1
sliced cheese,ready soups,3
sliced cheese,pudding powder,9
sliced cheese,specialty vegetables,5
sliced cheese,salad dressing,1
sliced cheese,tea,6
sliced cheese,rice,13
sliced cheese,flower (seeds),19
sliced cheese,jam,7
sliced cheese,honey,4
sliced cheese,cake bar,20
sliced cheese,organic products,1
sliced cheese,softener,14
sliced cheese,cocoa drinks,5
sliced cheese,nut snack,8
sliced cheese,skin care,4
sliced cheese,cream,3
sliced cheese,ketchup,5
sliced cheese,syrup,7
sliced cheese,abrasive cleaner,6
sliced cheese,liqueur,2
sliced cheese,seasonal products,30
sliced cheese,cooking chocolate,7
sliced cheese,tidbits,7
sliced cheese,whisky,4
sliced cheese,candles,17
sliced cheese,male cosmetics,7
sliced cheese,dishes,29
sliced cheese,meat spreads,9
sliced cheese,cereals,14
sliced cheese,flower soil/fertilizer,3
sliced cheese,kitchen towels,11
sliced cheese,roll products,15
sliced cheese,dental care,9
sliced cheese,mayonnaise,21
sliced cheese,soft cheese,42
sliced cheese,organic sausage,6
sliced cheese,snack products,4
sliced cheese,instant coffee,21
sliced cheese,specialty fat,8
sliced cheese,mustard,27
sliced cheese,soups,11
sliced cheese,sweet spreads,12
sliced cheese,long life bakery product,55
sliced cheese,chocolate marshmallow,14
sliced cheese,rum,8
sliced cheese,sauces,11
sliced cheese,waffles,69
sliced cheese,napkins,66
sliced cheese,spices,9
sliced cheese,baby cosmetics,1
sliced cheese,brandy,10
sliced cheese,frozen fruits,2
sliced cheese,canned fruit,7
sliced cheese,zwieback,16
sliced cheese,liver loaf,14
sliced cheese,prosecco,7
sliced cheese,bathroom cleaner,5
sliced cheese,cat food,50
sliced cheese,semi-finished bread,33
sliced cheese,cookware,3
sliced cheese,canned fish,31
sliced cheese,chewing gum,47
sliced cheese,canned vegetables,17
sliced cheese,light bulbs,7
sliced cheese,artif. sweetener,6
sliced cheese,hygiene articles,53
sliced cheese,frozen fish,30
sliced cheese,potato products,6
sliced cheese,nuts/prunes,6
sliced cheese,vinegar,10
sliced cheese,frozen dessert,27
sliced cheese,decalcifier,2
sliced cheese,spread cheese,25
sliced cheese,house keeping products,10
sliced cheese,frozen chicken,2
sliced cheese,soap,4
sliced cheese,cling film/bags,24
sliced cheese,female sanitary products,11
sliced cheese,white bread,82
sliced cheese,pet care,23
sliced cheese,Instant food products,19
sliced cheese,salty snack,58
sliced cheese,specialty cheese,18
sliced cheese,baking powder,32
sliced cheese,dish cleaner,24
dish cleaner,toilet cleaner,1
dish cleaner,pudding powder,2
dish cleaner,specialty vegetables,2
dish cleaner,salad dressing,1
dish cleaner,tea,2
dish cleaner,rice,4
dish cleaner,flower (seeds),10
dish cleaner,jam,6
dish cleaner,honey,1
dish cleaner,cake bar,7
dish cleaner,organic products,1
dish cleaner,softener,6
dish cleaner,nut snack,2
dish cleaner,rubbing alcohol,1
dish cleaner,skin care,1
dish cleaner,cream,1
dish cleaner,ketchup,1
dish cleaner,syrup,1
dish cleaner,abrasive cleaner,6
dish cleaner,seasonal products,12
dish cleaner,cooking chocolate,2
dish cleaner,tidbits,1
dish cleaner,whisky,1
dish cleaner,candles,7
dish cleaner,male cosmetics,7
dish cleaner,dishes,16
dish cleaner,meat spreads,4
dish cleaner,cereals,6
dish cleaner,flower soil/fertilizer,2
dish cleaner,kitchen towels,5
dish cleaner,roll products,8
dish cleaner,dental care,2
dish cleaner,mayonnaise,7
dish cleaner,soft cheese,16
dish cleaner,organic sausage,2
dish cleaner,snack products,5
dish cleaner,instant coffee,7
dish cleaner,specialty fat,1
dish cleaner,mustard,10
dish cleaner,soups,1
dish cleaner,sweet spreads,5
dish cleaner,long life bakery product,24
dish cleaner,chocolate marshmallow,7
dish cleaner,rum,3
dish cleaner,waffles,18
dish cleaner,napkins,29
dish cleaner,spices,6
dish cleaner,brandy,3
dish cleaner,frozen fruits,3
dish cleaner,canned fruit,1
dish cleaner,zwieback,2
dish cleaner,liver loaf,4
dish cleaner,prosecco,1
dish cleaner,bathroom cleaner,2
dish cleaner,cat food,11
dish cleaner,semi-finished bread,21
dish cleaner,cookware,1
dish cleaner,canned fish,13
dish cleaner,chewing gum,14
dish cleaner,canned vegetables,6
dish cleaner,light bulbs,3
dish cleaner,artif. sweetener,1
dish cleaner,hygiene articles,16
dish cleaner,frozen fish,14
dish cleaner,nuts/prunes,4
dish cleaner,vinegar,7
dish cleaner,frozen dessert,9
dish cleaner,decalcifier,1
dish cleaner,spread cheese,8
dish cleaner,house keeping products,2
dish cleaner,soap,4
dish cleaner,cling film/bags,7
dish cleaner,female sanitary products,7
dish cleaner,white bread,31
dish cleaner,pet care,9
dish cleaner,Instant food products,7
dish cleaner,salty snack,19
dish cleaner,specialty cheese,13
dish cleaner,baking powder,9
baking powder,make up remover,1
baking powder,ready soups,3
baking powder,pudding powder,3
baking powder,specialty vegetables,3
baking powder,salad dressing,2
baking powder,tea,3
baking powder,rice,8
baking powder,flower (seeds),14
baking powder,jam,7
baking powder,honey,4
baking powder,cake bar,22
baking powder,organic products,1
baking powder,softener,5
baking powder,cocoa drinks,2
baking powder,skin care,2
baking powder,cream,1
baking powder,ketchup,3
baking powder,syrup,5
baking powder,abrasive cleaner,5
baking powder,liqueur,1
baking powder,seasonal products,9
baking powder,cooking chocolate,2
baking powder,tidbits,3
baking powder,candles,8
baking powder,male cosmetics,4
baking powder,dishes,20
baking powder,meat spreads,3
baking powder,cereals,6
baking powder,flower soil/fertilizer,2
baking powder,kitchen towels,3
baking powder,roll products,11
baking powder,dental care,1
baking powder,mayonnaise,13
baking powder,soft cheese,17
baking powder,organic sausage,2
baking powder,snack products,6
baking powder,instant coffee,9
baking powder,specialty fat,7
baking powder,mustard,18
baking powder,soups,8
baking powder,sweet spreads,11
baking powder,bags,1
baking powder,long life bakery product,32
baking powder,chocolate marshmallow,10
baking powder,rum,5
baking powder,sauces,8
baking powder,waffles,24
baking powder,napkins,47
baking powder,spices,5
baking powder,brandy,10
baking powder,frozen fruits,1
baking powder,canned fruit,5
baking powder,zwieback,9
baking powder,liver loaf,9
baking powder,prosecco,5
baking powder,bathroom cleaner,3
baking powder,cat food,23
baking powder,semi-finished bread,22
baking powder,cookware,2
baking powder,canned fish,16
baking powder,chewing gum,28
baking powder,canned vegetables,12
baking powder,light bulbs,5
baking powder,artif. sweetener,4
baking powder,hygiene articles,38
baking powder,frozen fish,17
baking powder,potato products,5
baking powder,nuts/prunes,3
baking powder,vinegar,8
baking powder,frozen dessert,18
baking powder,decalcifier,6
baking powder,spread cheese,11
baking powder,house keeping products,3
baking powder,frozen chicken,1
baking powder,soap,4
baking powder,cling film/bags,11
baking powder,female sanitary products,4
baking powder,white bread,51
baking powder,pet care,10
baking powder,Instant food products,8
baking powder,salty snack,22
baking powder,specialty cheese,9
specialty cheese,ready soups,4
specialty cheese,pudding powder,2
specialty cheese,specialty vegetables,2
specialty cheese,salad dressing,1
specialty cheese,tea,3
specialty cheese,rice,4
specialty cheese,flower (seeds),8
specialty cheese,jam,7
specialty cheese,cake bar,10
specialty cheese,organic products,1
specialty cheese,softener,5
specialty cheese,cocoa drinks,2
specialty cheese,nut snack,4
specialty cheese,skin care,1
specialty cheese,ketchup,3
specialty cheese,syrup,1
specialty cheese,abrasive cleaner,2
specialty cheese,seasonal products,13
specialty cheese,cooking chocolate,2
specialty cheese,tidbits,4
specialty cheese,whisky,2
specialty cheese,candles,8
specialty cheese,male cosmetics,2
specialty cheese,dishes,10
specialty cheese,meat spreads,6
specialty cheese,cereals,2
specialty cheese,flower soil/fertilizer,1
specialty cheese,kitchen towels,4
specialty cheese,roll products,8
specialty cheese,dental care,3
specialty cheese,mayonnaise,6
specialty cheese,soft cheese,11
specialty cheese,snack products,3
specialty cheese,instant coffee,7
specialty cheese,specialty fat,2
specialty cheese,mustard,11
specialty cheese,soups,3
specialty cheese,sweet spreads,7
specialty cheese,long life bakery product,26
specialty cheese,chocolate marshmallow,6
specialty cheese,rum,3
specialty cheese,sauces,1
specialty cheese,waffles,25
specialty cheese,napkins,27
specialty cheese,spices,2
specialty cheese,brandy,1
specialty cheese,frozen fruits,2
specialty cheese,canned fruit,1
specialty cheese,zwieback,7
specialty cheese,liver loaf,1
specialty cheese,cat food,12
specialty cheese,semi-finished bread,10
specialty cheese,cookware,2
specialty cheese,canned fish,15
specialty cheese,chewing gum,15
specialty cheese,canned vegetables,7
specialty cheese,light bulbs,2
specialty cheese,artif. sweetener,1
specialty cheese,hygiene articles,19
specialty cheese,frozen fish,9
specialty cheese,nuts/prunes,6
specialty cheese,vinegar,7
specialty cheese,frozen dessert,9
specialty cheese,spread cheese,12
specialty cheese,house keeping products,2
specialty cheese,soap,1
specialty cheese,cling film/bags,7
specialty cheese,female sanitary products,7
specialty cheese,white bread,24
specialty cheese,pet care,9
specialty cheese,Instant food products,3
specialty cheese,salty snack,20
salty snack,preservation products,1
salty snack,toilet cleaner,2
salty snack,make up remover,1
salty snack,ready soups,4
salty snack,pudding powder,2
salty snack,salad dressing,1
salty snack,tea,13
salty snack,rice,14
salty snack,flower (seeds),20
salty snack,jam,9
salty snack,honey,4
salty snack,cake bar,26
salty snack,organic products,3
salty snack,softener,16
salty snack,cocoa drinks,3
salty snack,nut snack,7
salty snack,rubbing alcohol,1
salty snack,skin care,5
salty snack,cream,6
salty snack,ketchup,7
salty snack,syrup,5
salty snack,abrasive cleaner,6
salty snack,liqueur,2
salty snack,seasonal products,41
salty snack,cooking chocolate,4
salty snack,tidbits,6
salty snack,whisky,4
salty snack,candles,25
salty snack,male cosmetics,9
salty snack,dishes,38
salty snack,meat spreads,11
salty snack,cereals,14
salty snack,flower soil/fertilizer,9
salty snack,kitchen towels,13
salty snack,roll products,22
salty snack,dental care,10
salty snack,mayonnaise,20
salty snack,soft cheese,41
salty snack,organic sausage,6
salty snack,snack products,9
salty snack,instant coffee,26
salty snack,specialty fat,8
salty snack,mustard,27
salty snack,soups,21
salty snack,sweet spreads,15
salty snack,bags,1
salty snack,long life bakery product,79
salty snack,chocolate marshmallow,23
salty snack,rum,8
salty snack,sauces,14
salty snack,waffles,82
salty snack,napkins,88
salty snack,spices,17
salty snack,baby cosmetics,2
salty snack,brandy,7
salty snack,frozen fruits,6
salty snack,canned fruit,4
salty snack,zwieback,23
salty snack,liver loaf,12
salty snack,prosecco,8
salty snack,bathroom cleaner,4
salty snack,cat food,54
salty snack,semi-finished bread,37
salty snack,cookware,9
salty snack,canned fish,41
salty snack,chewing gum,64
salty snack,canned vegetables,31
salty snack,light bulbs,12
salty snack,artif. sweetener,12
salty snack,hygiene articles,64
salty snack,frozen fish,35
salty snack,potato products,8
salty snack,nuts/prunes,11
salty snack,vinegar,16
salty snack,frozen dessert,33
salty snack,decalcifier,3
salty snack,spread cheese,28
salty snack,house keeping products,13
salty snack,frozen chicken,2
salty snack,soap,7
salty snack,cling film/bags,29
salty snack,female sanitary products,14
salty snack,white bread,92
salty snack,pet care,34
salty snack,Instant food products,17
Instant food products,make up remover,1
Instant food products,ready soups,1
Instant food products,pudding powder,1
Instant food products,specialty vegetables,1
Instant food products,tea,3
Instant food products,rice,2
Instant food products,flower (seeds),7
Instant food products,jam,3
Instant food products,cake bar,7
Instant food products,softener,3
Instant food products,cocoa drinks,1
Instant food products,nut snack,2
Instant food products,rubbing alcohol,1
Instant food products,skin care,2
Instant food products,cream,1
Instant food products,ketchup,2
Instant food products,syrup,2
Instant food products,abrasive cleaner,2
Instant food products,liqueur,3
Instant food products,seasonal products,18
Instant food products,cooking chocolate,1
Instant food products,tidbits,1
Instant food products,candles,5
Instant food products,male cosmetics,2
Instant food products,dishes,10
Instant food products,meat spreads,1
Instant food products,cereals,4
Instant food products,flower soil/fertilizer,2
Instant food products,kitchen towels,4
Instant food products,roll products,7
Instant food products,dental care,3
Instant food products,mayonnaise,7
Instant food products,soft cheese,14
Instant food products,organic sausage,1
Instant food products,snack products,6
Instant food products,instant coffee,3
Instant food products,specialty fat,2
Instant food products,mustard,5
Instant food products,soups,6
Instant food products,sweet spreads,7
Instant food products,bags,1
Instant food products,long life bakery product,19
Instant food products,chocolate marshmallow,4
Instant food products,rum,3
Instant food products,sauces,2
Instant food products,waffles,17
Instant food products,napkins,21
Instant food products,spices,1
Instant food products,baby cosmetics,2
Instant food products,brandy,2
Instant food products,canned fruit,1
Instant food products,zwieback,4
Instant food products,liver loaf,3
Instant food products,prosecco,1
Instant food products,bathroom cleaner,1
Instant food products,cat food,13
Instant food products,semi-finished bread,11
Instant food products,cookware,3
Instant food products,canned fish,11
Instant food products,chewing gum,8
Instant food products,canned vegetables,3
Instant food products,light bulbs,1
Instant food products,artif. sweetener,3
Instant food products,hygiene articles,13
Instant food products,frozen fish,8
Instant food products,potato products,5
Instant food products,nuts/prunes,1
Instant food products,vinegar,6
Instant food products,frozen dessert,9
Instant food products,decalcifier,1
Instant food products,spread cheese,5
Instant food products,house keeping products,3
Instant food products,soap,1
Instant food products,cling film/bags,6
Instant food products,female sanitary products,5
Instant food products,white bread,25
Instant food products,pet care,5
pet care,toilet cleaner,1
pet care,ready soups,2
pet care,pudding powder,1
pet care,specialty vegetables,1
pet care,salad dressing,1
pet care,tea,4
pet care,rice,5
pet care,flower (seeds),7
pet care,jam,1
pet care,honey,1
pet care,cake bar,8
pet care,organic products,1
pet care,softener,8
pet care,cocoa drinks,3
pet care,nut snack,1
pet care,skin care,2
pet care,cream,2
pet care,ketchup,6
pet care,syrup,1
pet care,abrasive cleaner,2
pet care,liqueur,1
pet care,seasonal products,15
pet care,cooking chocolate,1
pet care,tidbits,2
pet care,candles,4
pet care,male cosmetics,3
pet care,dishes,16
pet care,meat spreads,4
pet care,cereals,6
pet care,flower soil/fertilizer,2
pet care,kitchen towels,3
pet care,roll products,9
pet care,dental care,2
pet care,mayonnaise,7
pet care,soft cheese,12
pet care,organic sausage,2
pet care,snack products,4
pet care,instant coffee,6
pet care,specialty fat,6
pet care,mustard,13
pet care,soups,7
pet care,sweet spreads,9
pet care,bags,1
pet care,long life bakery product,19
pet care,chocolate marshmallow,10
pet care,rum,3
pet care,sauces,6
pet care,waffles,27
pet care,napkins,28
pet care,spices,2
pet care,brandy,2
pet care,frozen fruits,2
pet care,zwieback,6
pet care,liver loaf,3
pet care,prosecco,1
pet care,bathroom cleaner,2
pet care,cat food,20
pet care,semi-finished bread,21
pet care,cookware,1
pet care,canned fish,7
pet care,chewing gum,18
pet care,canned vegetables,7
pet care,artif. sweetener,1
pet care,hygiene articles,16
pet care,frozen fish,6
pet care,potato products,2
pet care,nuts/prunes,2
pet care,vinegar,6
pet care,frozen dessert,13
pet care,decalcifier,4
pet care,spread cheese,12
pet care,house keeping products,3
pet care,frozen chicken,1
pet care,soap,2
pet care,cling film/bags,12
pet care,female sanitary products,6
pet care,white bread,29
white bread,preservation products,1
white bread,toilet cleaner,2
white bread,make up remover,3
white bread,ready soups,7
white bread,pudding powder,5
white bread,specialty vegetables,7
white bread,salad dressing,2
white bread,tea,8
white bread,rice,19
white bread,flower (seeds),25
white bread,jam,19
white bread,honey,2
white bread,cake bar,37
white bread,organic products,3
white bread,softener,18
white bread,cocoa drinks,9
white bread,nut snack,7
white bread,rubbing alcohol,3
white bread,skin care,9
white bread,cream,3
white bread,ketchup,10
white bread,syrup,12
white bread,abrasive cleaner,7
white bread,liqueur,6
white bread,seasonal products,48
white bread,cooking chocolate,7
white bread,tidbits,10
white bread,whisky,3
white bread,candles,22
white bread,male cosmetics,17
white bread,dishes,51
white bread,meat spreads,13
white bread,cereals,14
white bread,flower soil/fertilizer,6
white bread,kitchen towels,15
white bread,roll products,32
white bread,dental care,9
white bread,mayonnaise,34
white bread,soft cheese,61
white bread,organic sausage,10
white bread,snack products,15
white bread,instant coffee,21
white bread,specialty fat,13
white bread,mustard,42
white bread,soups,17
white bread,sweet spreads,21
white bread,bags,2
white bread,long life bakery product,95
white bread,chocolate marshmallow,28
white bread,rum,14
white bread,sauces,18
white bread,waffles,93
white bread,napkins,111
white bread,spices,14
white bread,baby cosmetics,1
white bread,brandy,20
white bread,frozen fruits,3
white bread,canned fruit,6
white bread,zwieback,28
white bread,liver loaf,20
white bread,prosecco,9
white bread,bathroom cleaner,4
white bread,cat food,54
white bread,semi-finished bread,55
white bread,cookware,6
white bread,canned fish,39
white bread,chewing gum,63
white bread,canned vegetables,33
white bread,light bulbs,9
white bread,artif. sweetener,5
white bread,hygiene articles,82
white bread,frozen fish,44
white bread,potato products,10
white bread,nuts/prunes,7
white bread,vinegar,19
white bread,frozen dessert,25
white bread,decalcifier,3
white bread,spread cheese,40
white bread,house keeping products,22
white bread,frozen chicken,2
white bread,soap,8
white bread,cling film/bags,24
white bread,female sanitary products,20
female sanitary products,ready soups,1
female sanitary products,pudding powder,1
female sanitary products,specialty vegetables,1
female sanitary products,salad dressing,1
female sanitary products,tea,3
female sanitary products,rice,3
female sanitary products,flower (seeds),3
female sanitary products,jam,3
female sanitary products,honey,4
female sanitary products,cake bar,2
female sanitary products,organic products,1
female sanitary products,softener,7
female sanitary products,nut snack,3
female sanitary products,cream,1
female sanitary products,ketchup,3
female sanitary products,syrup,1
female sanitary products,abrasive cleaner,1
female sanitary products,liqueur,1
female sanitary products,seasonal products,7
female sanitary products,cooking chocolate,2
female sanitary products,tidbits,2
female sanitary products,candles,6
female sanitary products,male cosmetics,3
female sanitary products,dishes,9
female sanitary products,meat spreads,2
female sanitary products,cereals,6
female sanitary products,flower soil/fertilizer,1
female sanitary products,kitchen towels,1
female sanitary products,roll products,5
female sanitary products,dental care,2
female sanitary products,mayonnaise,8
female sanitary products,soft cheese,7
female sanitary products,organic sausage,2
female sanitary products,snack products,1
female sanitary products,instant coffee,1
female sanitary products,specialty fat,5
female sanitary products,mustard,10
female sanitary products,soups,2
female sanitary products,sweet spreads,4
female sanitary products,long life bakery product,13
female sanitary products,chocolate marshmallow,2
female sanitary products,rum,2
female sanitary products,sauces,4
female sanitary products,waffles,11
female sanitary products,napkins,10
female sanitary products,spices,2
female sanitary products,brandy,2
female sanitary products,frozen fruits,1
female sanitary products,canned fruit,1
female sanitary products,zwieback,5
female sanitary products,liver loaf,3
female sanitary products,prosecco,5
female sanitary products,bathroom cleaner,2
female sanitary products,cat food,9
female sanitary products,semi-finished bread,10
female sanitary products,cookware,1
female sanitary products,canned fish,7
female sanitary products,chewing gum,10
female sanitary products,canned vegetables,3
female sanitary products,artif. sweetener,1
female sanitary products,hygiene articles,10
female sanitary products,frozen fish,3
female sanitary products,potato products,1
female sanitary products,nuts/prunes,1
female sanitary products,vinegar,2
female sanitary products,frozen dessert,7
female sanitary products,spread cheese,6
female sanitary products,house keeping products,4
female sanitary products,frozen chicken,1
female sanitary products,cling film/bags,3
cling film/bags,toilet cleaner,1
cling film/bags,pudding powder,2
cling film/bags,tea,4
cling film/bags,rice,3
cling film/bags,flower (seeds),6
cling film/bags,jam,4
cling film/bags,honey,1
cling film/bags,cake bar,9
cling film/bags,softener,6
cling film/bags,cocoa drinks,1
cling film/bags,nut snack,2
cling film/bags,skin care,2
cling film/bags,cream,1
cling film/bags,ketchup,3
cling film/bags,syrup,3
cling film/bags,abrasive cleaner,2
cling film/bags,liqueur,1
cling film/bags,seasonal products,13
cling film/bags,cooking chocolate,4
cling film/bags,tidbits,1
cling film/bags,candles,5
cling film/bags,male cosmetics,2
cling film/bags,dishes,9
cling film/bags,meat spreads,3
cling film/bags,cereals,5
cling film/bags,flower soil/fertilizer,1
cling film/bags,kitchen towels,2
cling film/bags,roll products,6
cling film/bags,dental care,7
cling film/bags,mayonnaise,4
cling film/bags,soft cheese,22
cling film/bags,organic sausage,2
cling film/bags,snack products,3
cling film/bags,instant coffee,7
cling film/bags,specialty fat,3
cling film/bags,mustard,9
cling film/bags,soups,8
cling film/bags,sweet spreads,5
cling film/bags,long life bakery product,23
cling film/bags,chocolate marshmallow,10
cling film/bags,rum,3
cling film/bags,sauces,4
cling film/bags,waffles,29
cling film/bags,napkins,22
cling film/bags,spices,5
cling film/bags,brandy,6
cling film/bags,frozen fruits,1
cling film/bags,canned fruit,1
cling film/bags,zwieback,4
cling film/bags,liver loaf,5
cling film/bags,prosecco,2
cling film/bags,cat food,22
cling film/bags,semi-finished bread,12
cling film/bags,cookware,2
cling film/bags,canned fish,9
cling film/bags,chewing gum,17
cling film/bags,canned vegetables,9
cling film/bags,light bulbs,7
cling film/bags,artif. sweetener,3
cling film/bags,hygiene articles,18
cling film/bags,frozen fish,12
cling film/bags,potato products,5
cling film/bags,nuts/prunes,4
cling film/bags,vinegar,2
cling film/bags,frozen dessert,10
cling film/bags,decalcifier,1
cling film/bags,spread cheese,16
cling film/bags,house keeping products,6
cling film/bags,soap,4
soap,ready soups,1
soap,pudding powder,1
soap,tea,1
soap,rice,4
soap,flower (seeds),3
soap,jam,1
soap,cake bar,4
soap,softener,1
soap,cocoa drinks,1
soap,syrup,2
soap,seasonal products,1
soap,cooking chocolate,2
soap,whisky,1
soap,candles,1
soap,male cosmetics,2
soap,dishes,5
soap,cereals,1
soap,kitchen towels,1
soap,roll products,3
soap,dental care,1
soap,mayonnaise,3
soap,soft cheese,5
soap,snack products,1
soap,instant coffee,1
soap,mustard,3
soap,soups,1
soap,sweet spreads,1
soap,long life bakery product,6
soap,chocolate marshmallow,2
soap,rum,2
soap,sauces,2
soap,waffles,10
soap,napkins,6
soap,brandy,1
soap,liver loaf,1
soap,cat food,2
soap,semi-finished bread,4
soap,canned fish,2
soap,chewing gum,6
soap,canned vegetables,4
soap,light bulbs,1
soap,artif. sweetener,2
soap,hygiene articles,5
soap,frozen fish,5
soap,house keeping products,2
frozen chicken,rice,2
frozen chicken,honey,1
frozen chicken,organic products,1
frozen chicken,cocoa drinks,1
frozen chicken,nut snack,1
frozen chicken,cream,1
frozen chicken,ketchup,1
frozen chicken,tidbits,1
frozen chicken,dishes,2
frozen chicken,roll products,1
frozen chicken,soft cheese,1
frozen chicken,mustard,1
frozen chicken,long life bakery product,1
frozen chicken,chocolate marshmallow,1
frozen chicken,waffles,2
frozen chicken,napkins,1
frozen chicken,frozen fruits,1
frozen chicken,canned fruit,1
frozen chicken,zwieback,1
frozen chicken,liver loaf,1
frozen chicken,prosecco,1
frozen chicken,cat food,1
frozen chicken,chewing gum,1
frozen chicken,canned vegetables,2
frozen chicken,artif. sweetener,1
frozen chicken,frozen dessert,1
house keeping products,specialty vegetables,2
house keeping products,tea,4
house keeping products,rice,4
house keeping products,flower (seeds),3
house keeping products,jam,3
house keeping products,honey,2
house keeping products,cake bar,3
house keeping products,organic products,1
house keeping products,softener,3
house keeping products,cocoa drinks,1
house keeping products,nut snack,2
house keeping products,skin care,1
house keeping products,cream,1
house keeping products,ketchup,5
house keeping products,syrup,1
house keeping products,abrasive cleaner,2
house keeping products,liqueur,1
house keeping products,seasonal products,5
house keeping products,cooking chocolate,1
house keeping products,tidbits,1
house keeping products,candles,4
house keeping products,male cosmetics,3
house keeping products,dishes,7
house keeping products,meat spreads,4
house keeping products,cereals,4
house keeping products,flower soil/fertilizer,1
house keeping products,kitchen towels,5
house keeping products,roll products,5
house keeping products,dental care,2
house keeping products,mayonnaise,7
house keeping products,soft cheese,11
house keeping products,organic sausage,1
house keeping products,snack products,2
house keeping products,instant coffee,2
house keeping products,specialty fat,3
house keeping products,mustard,5
house keeping products,soups,3
house keeping products,sweet spreads,4
house keeping products,long life bakery product,17
house keeping products,chocolate marshmallow,5
house keeping products,rum,2
house keeping products,sauces,1
house keeping products,waffles,11
house keeping products,napkins,20
house keeping products,spices,2
house keeping products,brandy,2
house keeping products,frozen fruits,2
house keeping products,canned fruit,2
house keeping products,zwieback,2
house keeping products,liver loaf,2
house keeping products,prosecco,3
house keeping products,bathroom cleaner,1
house keeping products,cat food,13
house keeping products,semi-finished bread,7
house keeping products,cookware,1
house keeping products,canned fish,8
house keeping products,chewing gum,6
house keeping products,canned vegetables,6
house keeping products,light bulbs,3
house keeping products,artif. sweetener,3
house keeping products,hygiene articles,12
house keeping products,frozen fish,10
house keeping products,potato products,4
house keeping products,nuts/prunes,5
house keeping products,vinegar,2
house keeping products,frozen dessert,5
house keeping products,spread cheese,7
spread cheese,ready soups,2
spread cheese,pudding powder,3
spread cheese,specialty vegetables,1
spread cheese,salad dressing,3
spread cheese,tea,3
spread cheese,rice,4
spread cheese,flower (seeds),5
spread cheese,jam,1
spread cheese,honey,2
spread cheese,cake bar,7
spread cheese,softener,4
spread cheese,cocoa drinks,4
spread cheese,nut snack,2
spread cheese,skin care,1
spread cheese,cream,2
spread cheese,ketchup,2
spread cheese,syrup,2
spread cheese,abrasive cleaner,2
spread cheese,liqueur,2
spread cheese,seasonal products,18
spread cheese,cooking chocolate,3
spread cheese,tidbits,2
spread cheese,whisky,2
spread cheese,candles,9
spread cheese,male cosmetics,3
spread cheese,dishes,16
spread cheese,meat spreads,4
spread cheese,cereals,8
spread cheese,flower soil/fertilizer,2
spread cheese,kitchen towels,2
spread cheese,roll products,12
spread cheese,dental care,8
spread cheese,mayonnaise,7
spread cheese,soft cheese,25
spread cheese,organic sausage,1
spread cheese,snack products,4
spread cheese,instant coffee,5
spread cheese,specialty fat,6
spread cheese,mustard,10
spread cheese,soups,8
spread cheese,sweet spreads,8
spread cheese,long life bakery product,18
spread cheese,chocolate marshmallow,8
spread cheese,rum,6
spread cheese,sauces,4
spread cheese,waffles,30
spread cheese,napkins,35
spread cheese,spices,5
spread cheese,brandy,2
spread cheese,zwieback,8
