source,dest,weight
sliced cheese,dishes,8
sliced cheese,meat spreads,1
sliced cheese,cereals,3
sliced cheese,kitchen towels,2
sliced cheese,roll products,4
sliced cheese,dental care,5
sliced cheese,mayonnaise,1
sliced cheese,soft cheese,6
sliced cheese,snack products,1
sliced cheese,instant coffee,2
sliced cheese,mustard,5
sliced cheese,soups,3
sliced cheese,sweet spreads,4
sliced cheese,long life bakery product,16
sliced cheese,chocolate marshmallow,3
sliced cheese,rum,4
sliced cheese,sauces,5
sliced cheese,waffles,15
sliced cheese,napkins,18
sliced cheese,spices,2
sliced cheese,brandy,2
sliced cheese,frozen fruits,1
sliced cheese,zwieback,6
sliced cheese,liver loaf,4
sliced cheese,bathroom cleaner,1
sliced cheese,cat food,7
sliced cheese,semi-finished bread,9
sliced cheese,cookware,1
sliced cheese,canned fish,10
sliced cheese,chewing gum,8
sliced cheese,canned vegetables,9
sliced cheese,light bulbs,1
sliced cheese,artif. sweetener,1
sliced cheese,hygiene articles,14
sliced cheese,frozen fish,7
sliced cheese,potato products,1
sliced cheese,nuts/prunes,2
sliced cheese,vinegar,3
sliced cheese,frozen dessert,7
sliced cheese,spread cheese,6
sliced cheese,house keeping products,2
sliced cheese,frozen chicken,1
sliced cheese,cling film/bags,4
sliced cheese,female sanitary products,2
sliced cheese,white bread,27
sliced cheese,pet care,6
sliced cheese,Instant food products,1
sliced cheese,salty snack,15
sliced cheese,specialty cheese,5
sliced cheese,baking powder,9
sliced cheese,dish cleaner,2
dish cleaner,ready soups,1
dish cleaner,pudding powder,1
dish cleaner,rice,1
dish cleaner,flower (seeds),1
dish cleaner,jam,1
dish cleaner,cake bar,2
dish cleaner,softener,2
dish cleaner,ketchup,3
dish cleaner,abrasive cleaner,1
dish cleaner,seasonal products,4
dish cleaner,whisky,1
dish cleaner,candles,2
dish cleaner,dishes,4
dish cleaner,kitchen towels,3
dish cleaner,roll products,2
dish cleaner,dental care,1
dish cleaner,mayonnaise,3
dish cleaner,soft cheese,4
dish cleaner,instant coffee,3
dish cleaner,specialty fat,2
dish cleaner,mustard,3
dish cleaner,soups,1
dish cleaner,sweet spreads,4
dish cleaner,long life bakery product,9
dish cleaner,chocolate marshmallow,1
dish cleaner,rum,1
dish cleaner,sauces,1
dish cleaner,waffles,10
dish cleaner,napkins,4
dish cleaner,spices,1
dish cleaner,brandy,1
dish cleaner,liver loaf,2
dish cleaner,bathroom cleaner,1
dish cleaner,cat food,1
dish cleaner,semi-finished bread,1
dish cleaner,canned fish,4
dish cleaner,chewing gum,4
dish cleaner,canned vegetables,4
dish cleaner,light bulbs,1
dish cleaner,hygiene articles,5
dish cleaner,frozen fish,3
dish cleaner,vinegar,2
dish cleaner,frozen dessert,3
dish cleaner,decalcifier,1
dish cleaner,spread cheese,5
dish cleaner,cling film/bags,3
dish cleaner,female sanitary products,2
dish cleaner,white bread,7
dish cleaner,pet care,4
dish cleaner,Instant food products,3
dish cleaner,salty snack,2
dish cleaner,specialty cheese,4
dish cleaner,baking powder,1
baking powder,ready soups,2
baking powder,pudding powder,1
baking powder,tea,1
baking powder,rice,1
baking powder,flower (seeds),4
baking powder,honey,1
baking powder,cake bar,2
baking powder,organic products,1
baking powder,softener,3
baking powder,skin care,1
baking powder,ketchup,2
baking powder,syrup,2
baking powder,liqueur,2
baking powder,seasonal products,2
baking powder,cooking chocolate,1
baking powder,candles,3
baking powder,male cosmetics,3
baking powder,dishes,4
baking powder,roll products,1
baking powder,mayonnaise,2
baking powder,soft cheese,6
baking powder,organic sausage,2
baking powder,snack products,2
baking powder,instant coffee,1
baking powder,mustard,6
baking powder,soups,1
baking powder,long life bakery product,9
baking powder,chocolate marshmallow,1
baking powder,rum,1
baking powder,sauces,1
baking powder,waffles,8
baking powder,napkins,4
baking powder,brandy,2
baking powder,zwieback,5
baking powder,liver loaf,2
baking powder,prosecco,1
baking powder,bathroom cleaner,1
baking powder,cat food,5
baking powder,semi-finished bread,1
baking powder,canned fish,5
baking powder,chewing gum,8
baking powder,canned vegetables,3
baking powder,light bulbs,2
baking powder,hygiene articles,10
baking powder,frozen fish,9
baking powder,frozen dessert,4
baking powder,spread cheese,1
baking powder,cling film/bags,2
baking powder,female sanitary products,2
baking powder,white bread,9
baking powder,pet care,5
baking powder,Instant food products,1
baking powder,salty snack,12
baking powder,specialty cheese,5
specialty cheese,specialty vegetables,1
specialty cheese,flower (seeds),2
specialty cheese,cake bar,3
specialty cheese,softener,1
specialty cheese,nut snack,1
specialty cheese,syrup,1
specialty cheese,abrasive cleaner,1
specialty cheese,liqueur,1
specialty cheese,tidbits,1
specialty cheese,candles,1
specialty cheese,dishes,1
specialty cheese,meat spreads,2
specialty cheese,mayonnaise,1
specialty cheese,soft cheese,4
specialty cheese,organic sausage,2
specialty cheese,snack products,2
specialty cheese,specialty fat,1
specialty cheese,soups,2
specialty cheese,long life bakery product,7
specialty cheese,chocolate marshmallow,1
specialty cheese,rum,1
specialty cheese,waffles,6
specialty cheese,napkins,11
specialty cheese,zwieback,1
specialty cheese,liver loaf,1
specialty cheese,cat food,3
specialty cheese,semi-finished bread,1
specialty cheese,canned fish,5
specialty cheese,chewing gum,5
specialty cheese,canned vegetables,4
specialty cheese,light bulbs,1
specialty cheese,hygiene articles,4
specialty cheese,frozen fish,1
specialty cheese,potato products,1
specialty cheese,vinegar,3
specialty cheese,frozen dessert,1
specialty cheese,spread cheese,2
specialty cheese,soap,2
specialty cheese,cling film/bags,1
specialty cheese,white bread,8
specialty cheese,pet care,4
specialty cheese,Instant food products,3
specialty cheese,salty snack,6
salty snack,make up remover,1
salty snack,pudding powder,2
salty snack,salad dressing,1
salty snack,tea,2
salty snack,rice,1
salty snack,flower (seeds),3
salty snack,jam,3
salty snack,honey,1
salty snack,cake bar,5
salty snack,organic products,1
salty snack,softener,4
salty snack,nut snack,1
salty snack,skin care,1
salty snack,ketchup,3
salty snack,syrup,2
salty snack,abrasive cleaner,3
salty snack,seasonal products,9
salty snack,cooking chocolate,2
salty snack,tidbits,1
salty snack,whisky,1
salty snack,candles,6
salty snack,male cosmetics,5
salty snack,dishes,15
salty snack,meat spreads,1
salty snack,cereals,5
salty snack,flower soil/fertilizer,2
salty snack,kitchen towels,2
salty snack,roll products,3
salty snack,dental care,6
salty snack,mayonnaise,2
salty snack,soft cheese,6
salty snack,organic sausage,3
salty snack,instant coffee,7
salty snack,specialty fat,2
salty snack,mustard,10
salty snack,soups,6
salty snack,sweet spreads,2
salty snack,long life bakery product,17
salty snack,chocolate marshmallow,7
salty snack,rum,4
salty snack,waffles,21
salty snack,napkins,27
salty snack,spices,1
salty snack,brandy,3
salty snack,frozen fruits,1
salty snack,canned fruit,2
salty snack,zwieback,10
salty snack,liver loaf,2
salty snack,prosecco,2
salty snack,bathroom cleaner,1
salty snack,cat food,15
salty snack,semi-finished bread,18
salty snack,canned fish,7
salty snack,chewing gum,17
salty snack,canned vegetables,6
salty snack,light bulbs,1
salty snack,artif. sweetener,4
salty snack,hygiene articles,20
salty snack,frozen fish,4
salty snack,potato products,4
salty snack,nuts/prunes,4
salty snack,vinegar,4
salty snack,frozen dessert,8
salty snack,decalcifier,1
salty snack,spread cheese,6
salty snack,house keeping products,5
salty snack,soap,1
salty snack,cling film/bags,3
salty snack,female sanitary products,4
salty snack,white bread,37
salty snack,pet care,1
salty snack,Instant food products,3
Instant food products,toilet cleaner,1
Instant food products,rice,1
Instant food products,flower (seeds),4
Instant food products,jam,1
Instant food products,cake bar,4
Instant food products,softener,1
Instant food products,seasonal products,1
Instant food products,male cosmetics,1
Instant food products,dishes,1
Instant food products,cereals,1
Instant food products,roll products,3
Instant food products,dental care,1
Instant food products,mayonnaise,3
Instant food products,soft cheese,2
Instant food products,instant coffee,1
Instant food products,soups,4
Instant food products,sweet spreads,2
Instant food products,long life bakery product,6
Instant food products,sauces,1
Instant food products,waffles,5
Instant food products,napkins,4
Instant food products,zwieback,2
Instant food products,liver loaf,1
Instant food products,cat food,2
Instant food products,semi-finished bread,2
Instant food products,cookware,1
Instant food products,canned fish,5
Instant food products,chewing gum,2
Instant food products,hygiene articles,3
Instant food products,frozen fish,1
Instant food products,vinegar,2
Instant food products,frozen dessert,2
Instant food products,spread cheese,1
Instant food products,soap,1
Instant food products,cling film/bags,3
Instant food products,white bread,8
Instant food products,pet care,3
pet care,ready soups,1
pet care,flower (seeds),2
pet care,honey,1
pet care,cake bar,4
pet care,organic products,1
pet care,softener,1
pet care,nut snack,1
pet care,skin care,1
pet care,cream,1
pet care,syrup,2
pet care,seasonal products,1
pet care,male cosmetics,2
pet care,dishes,2
pet care,flower soil/fertilizer,2
pet care,kitchen towels,2
pet care,roll products,1
pet care,dental care,1
pet care,mayonnaise,4
pet care,soft cheese,3
pet care,snack products,2
pet care,specialty fat,1
pet care,mustard,5
pet care,soups,1
pet care,long life bakery product,10
pet care,rum,1
pet care,waffles,6
pet care,napkins,7
pet care,spices,1
pet care,brandy,2
pet care,zwieback,1
pet care,liver loaf,1
pet care,bathroom cleaner,1
pet care,cat food,4
pet care,semi-finished bread,1
pet care,canned fish,2
pet care,chewing gum,2
pet care,hygiene articles,3
pet care,frozen fish,2
pet care,nuts/prunes,2
pet care,vinegar,2
pet care,frozen dessert,5
pet care,decalcifier,1
pet care,spread cheese,3
pet care,house keeping products,2
pet care,cling film/bags,2
pet care,female sanitary products,1
pet care,white bread,7
white bread,toilet cleaner,1
white bread,make up remover,1
white bread,ready soups,3
white bread,pudding powder,3
white bread,specialty vegetables,1
white bread,salad dressing,1
white bread,tea,2
white bread,rice,5
white bread,flower (seeds),7
white bread,jam,3
white bread,honey,1
white bread,cake bar,7
white bread,organic products,1
white bread,softener,6
white bread,nut snack,2
white bread,rubbing alcohol,2
white bread,ketchup,5
white bread,syrup,2
white bread,abrasive cleaner,3
white bread,liqueur,1
white bread,seasonal products,10
white bread,cooking chocolate,2
white bread,tidbits,2
white bread,whisky,1
white bread,candles,9
white bread,male cosmetics,7
white bread,dishes,16
white bread,meat spreads,7
white bread,cereals,5
white bread,flower soil/fertilizer,1
white bread,kitchen towels,1
white bread,roll products,8
white bread,dental care,3
white bread,mayonnaise,11
white bread,soft cheese,16
white bread,organic sausage,3
white bread,snack products,5
white bread,instant coffee,5
white bread,specialty fat,3
white bread,mustard,12
white bread,soups,10
white bread,sweet spreads,4
white bread,long life bakery product,23
white bread,chocolate marshmallow,7
white bread,rum,3
white bread,sauces,4
white bread,waffles,26
white bread,napkins,33
white bread,spices,3
white bread,brandy,7
white bread,frozen fruits,2
white bread,canned fruit,5
white bread,zwieback,8
white bread,liver loaf,10
white bread,prosecco,2
white bread,bathroom cleaner,2
white bread,cat food,23
white bread,semi-finished bread,18
white bread,cookware,1
white bread,canned fish,10
white bread,chewing gum,23
white bread,canned vegetables,7
white bread,light bulbs,2
white bread,artif. sweetener,2
white bread,hygiene articles,16
white bread,frozen fish,11
white bread,potato products,3
white bread,nuts/prunes,2
white bread,vinegar,4
white bread,frozen dessert,11
white bread,decalcifier,1
white bread,spread cheese,11
white bread,house keeping products,2
white bread,soap,1
white bread,cling film/bags,5
white bread,female sanitary products,4
female sanitary products,specialty vegetables,1
female sanitary products,cake bar,3
female sanitary products,nut snack,1
female sanitary products,tidbits,1
female sanitary products,whisky,1
female sanitary products,candles,1
female sanitary products,male cosmetics,2
female sanitary products,dishes,4
female sanitary products,dental care,1
female sanitary products,mayonnaise,1
female sanitary products,soft cheese,2
female sanitary products,mustard,2
female sanitary products,soups,1
female sanitary products,sweet spreads,1
female sanitary products,bags,1
female sanitary products,long life bakery product,2
female sanitary products,chocolate marshmallow,1
female sanitary products,rum,1
female sanitary products,sauces,3
female sanitary products,waffles,4
female sanitary products,napkins,1
female sanitary products,zwieback,2
female sanitary products,liver loaf,1
female sanitary products,cat food,1
female sanitary products,canned fish,1
female sanitary products,chewing gum,2
female sanitary products,hygiene articles,4
female sanitary products,frozen fish,2
female sanitary products,vinegar,1
female sanitary products,frozen dessert,1
cling film/bags,rice,1
cling film/bags,jam,1
cling film/bags,cake bar,1
cling film/bags,softener,1
cling film/bags,syrup,1
cling film/bags,seasonal products,1
cling film/bags,candles,2
cling film/bags,dishes,3
cling film/bags,kitchen towels,1
cling film/bags,dental care,1
cling film/bags,soft cheese,6
cling film/bags,organic sausage,1
cling film/bags,instant coffee,3
cling film/bags,specialty fat,1
cling film/bags,soups,1
cling film/bags,sweet spreads,3
cling film/bags,bags,1
cling film/bags,long life bakery product,4
cling film/bags,chocolate marshmallow,2
cling film/bags,sauces,1
cling film/bags,waffles,8
cling film/bags,napkins,3
cling film/bags,spices,1
cling film/bags,frozen fruits,1
cling film/bags,liver loaf,2
cling film/bags,cat food,4
cling film/bags,semi-finished bread,2
cling film/bags,canned fish,2
cling film/bags,chewing gum,4
cling film/bags,canned vegetables,4
cling film/bags,artif. sweetener,1
cling film/bags,hygiene articles,5
cling film/bags,frozen fish,3
cling film/bags,frozen dessert,1
cling film/bags,spread cheese,2
cling film/bags,house keeping products,2
cling film/bags,soap,1
soap,rice,2
soap,flower (seeds),3
soap,abrasive cleaner,1
soap,male cosmetics,1
soap,meat spreads,1
soap,instant coffee,1
soap,sweet spreads,1
soap,long life bakery product,3
soap,rum,2
soap,sauces,1
soap,brandy,2
soap,cat food,1
soap,semi-finished bread,2
soap,chewing gum,1
soap,canned vegetables,1
soap,artif. sweetener,1
soap,hygiene articles,1
soap,frozen fish,1
soap,nuts/prunes,1
soap,vinegar,1
soap,frozen dessert,2
soap,spread cheese,1
frozen chicken,specialty vegetables,1
house keeping products,ready soups,1
house keeping products,tea,2
house keeping products,flower (seeds),3
house keeping products,jam,2
house keeping products,honey,1
house keeping products,cocoa drinks,1
house keeping products,nut snack,1
house keeping products,cream,1
house keeping products,syrup,1
house keeping products,seasonal products,1
house keeping products,cooking chocolate,1
house keeping products,dishes,3
house keeping products,cereals,1
house keeping products,dental care,1
house keeping products,mayonnaise,1
house keeping products,soft cheese,2
house keeping products,instant coffee,2
house keeping products,specialty fat,1
house keeping products,mustard,1
house keeping products,sweet spreads,1
house keeping products,long life bakery product,8
house keeping products,chocolate marshmallow,3
house keeping products,rum,1
house keeping products,sauces,1
house keeping products,waffles,6
house keeping products,napkins,4
house keeping products,spices,2
house keeping products,brandy,1
house keeping products,frozen fruits,1
house keeping products,prosecco,2
house keeping products,bathroom cleaner,1
house keeping products,cat food,3
house keeping products,semi-finished bread,4
house keeping products,canned fish,1
house keeping products,chewing gum,1
house keeping products,light bulbs,1
house keeping products,artif. sweetener,1
house keeping products,hygiene articles,6
house keeping products,frozen fish,2
house keeping products,frozen dessert,1
house keeping products,spread cheese,2
spread cheese,salad dressing,2
spread cheese,tea,1
spread cheese,rice,2
spread cheese,flower (seeds),1
spread cheese,honey,1
spread cheese,cake bar,4
spread cheese,softener,3
spread cheese,skin care,1
spread cheese,syrup,1
spread cheese,abrasive cleaner,3
spread cheese,seasonal products,2
spread cheese,cooking chocolate,1
spread cheese,candles,2
spread cheese,dishes,5
spread cheese,meat spreads,1
spread cheese,cereals,1
spread cheese,roll products,3
spread cheese,mayonnaise,4
spread cheese,soft cheese,1
spread cheese,instant coffee,3
spread cheese,specialty fat,1
spread cheese,soups,1
spread cheese,sweet spreads,2
spread cheese,long life bakery product,4
spread cheese,chocolate marshmallow,3
spread cheese,sauces,1
spread cheese,waffles,13
spread cheese,napkins,6
spread cheese,spices,2
spread cheese,baby cosmetics,1
spread cheese,brandy,1
spread cheese,canned fruit,1
spread cheese,zwieback,3
spread cheese,liver loaf,4
spread cheese,prosecco,2
spread cheese,bathroom cleaner,1
spread cheese,cat food,9
spread cheese,semi-finished bread,3
spread cheese,cookware,1
spread cheese,canned fish,2
spread cheese,chewing gum,5
spread cheese,light bulbs,1
spread cheese,artif. sweetener,2
spread cheese,hygiene articles,6
spread cheese,frozen fish,2
spread cheese,nuts/prunes,1
spread cheese,vinegar,1
spread cheese,frozen dessert,1
decalcifier,flower (seeds),1
decalcifier,meat spreads,1
decalcifier,dental care,1
decalcifier,mayonnaise,1
decalcifier,soups,1
decalcifier,long life bakery product,1
decalcifier,waffles,2
decalcifier,liver loaf,1
decalcifier,semi-finished bread,2
decalcifier,canned vegetables,1
decalcifier,frozen fish,1
decalcifier,nuts/prunes,1
frozen dessert,ready soups,1
frozen dessert,pudding powder,1
frozen dessert,tea,2
frozen dessert,rice,4
frozen dessert,flower (seeds),1
frozen dessert,jam,1
frozen dessert,honey,1
frozen dessert,cake bar,2
frozen dessert,organic products,1
frozen dessert,nut snack,1
frozen dessert,skin care,2
frozen dessert,seasonal products,2
frozen dessert,whisky,1
frozen dessert,candles,1
frozen dessert,male cosmetics,1
frozen dessert,dishes,3
frozen dessert,meat spreads,1
frozen dessert,cereals,1
frozen dessert,flower soil/fertilizer,1
frozen dessert,roll products,2
frozen dessert,mayonnaise,3
frozen dessert,soft cheese,3
frozen dessert,snack products,1
frozen dessert,instant coffee,1
frozen dessert,long life bakery product,5
frozen dessert,chocolate marshmallow,2
frozen dessert,rum,2
frozen dessert,waffles,5
frozen dessert,napkins,6
frozen dessert,spices,2
frozen dessert,baby cosmetics,1
frozen dessert,brandy,3
frozen dessert,frozen fruits,1
frozen dessert,zwieback,3
frozen dessert,liver loaf,3
frozen dessert,cat food,5
frozen dessert,semi-finished bread,3
frozen dessert,canned fish,1
frozen dessert,chewing gum,6
frozen dessert,canned vegetables,2
frozen dessert,light bulbs,3
frozen dessert,artif. sweetener,1
frozen dessert,hygiene articles,5
frozen dessert,frozen fish,1
frozen dessert,nuts/prunes,1
frozen dessert,vinegar,2
vinegar,softener,3
vinegar,skin care,1
vinegar,seasonal products,1
vinegar,tidbits,1
vinegar,dishes,1
vinegar,meat spreads,1
vinegar,instant coffee,1
vinegar,mustard,1
vinegar,long life bakery product,5
vinegar,sauces,2
vinegar,waffles,1
vinegar,napkins,3
vinegar,liver loaf,3
vinegar,cat food,1
vinegar,canned fish,1
vinegar,chewing gum,2
vinegar,canned vegetables,1
vinegar,light bulbs,1
vinegar,hygiene articles,6
vinegar,frozen fish,1
vinegar,nuts/prunes,2
nuts/prunes,cake bar,1
nuts/prunes,seasonal products,1
nuts/prunes,meat spreads,1
nuts/prunes,mayonnaise,1
nuts/prunes,snack products,1
nuts/prunes,mustard,1
nuts/prunes,long life bakery product,4
nuts/prunes,chocolate marshmallow,1
nuts/prunes,sauces,1
nuts/prunes,waffles,2
nuts/prunes,napkins,3
nuts/prunes,cat food,2
nuts/prunes,semi-finished bread,3
nuts/prunes,canned fish,2
nuts/prunes,light bulbs,1
nuts/prunes,hygiene articles,1
nuts/prunes,frozen fish,2
potato products,pudding powder,1
potato products,tea,1
potato products,jam,1
potato products,cocoa drinks,1
potato products,ketchup,1
potato products,seasonal products,1
potato products,candles,1
potato products,dishes,1
potato products,cereals,1
potato products,flower soil/fertilizer,1
potato products,soups,1
potato products,long life bakery product,1
potato products,waffles,4
potato products,napkins,2
potato products,canned fruit,2
potato products,cat food,2
potato products,semi-finished bread,2
potato products,canned fish,1
potato products,canned vegetables,1
potato products,hygiene articles,2
potato products,frozen fish,1
frozen fish,ready soups,1
frozen fish,pudding powder,1
frozen fish,rice,2
frozen fish,flower (seeds),2
frozen fish,jam,1
frozen fish,honey,2
frozen fish,cocoa drinks,1
frozen fish,skin care,2
frozen fish,ketchup,1
frozen fish,syrup,2
frozen fish,seasonal products,2
frozen fish,cooking chocolate,1
frozen fish,candles,2
frozen fish,male cosmetics,2
frozen fish,dishes,1
frozen fish,meat spreads,1
frozen fish,roll products,3
frozen fish,dental care,1
frozen fish,mayonnaise,5
frozen fish,soft cheese,8
frozen fish,snack products,2
frozen fish,instant coffee,3
frozen fish,mustard,7
frozen fish,soups,1
frozen fish,sweet spreads,4
frozen fish,long life bakery product,8
frozen fish,rum,2
frozen fish,sauces,4
frozen fish,waffles,6
frozen fish,napkins,10
frozen fish,spices,2
frozen fish,brandy,2
frozen fish,zwieback,2
frozen fish,liver loaf,2
frozen fish,cat food,6
frozen fish,semi-finished bread,2
frozen fish,canned fish,2
frozen fish,chewing gum,7
frozen fish,light bulbs,1
frozen fish,hygiene articles,6
hygiene articles,toilet cleaner,1
hygiene articles,ready soups,1
hygiene articles,pudding powder,3
hygiene articles,tea,5
hygiene articles,rice,4
hygiene articles,flower (seeds),3
hygiene articles,jam,4
hygiene articles,honey,2
hygiene articles,cake bar,3
hygiene articles,organic products,1
hygiene articles,softener,6
hygiene articles,cocoa drinks,2
hygiene articles,skin care,4
hygiene articles,cream,1
hygiene articles,ketchup,1
hygiene articles,syrup,3
hygiene articles,liqueur,1
hygiene articles,seasonal products,9
hygiene articles,cooking chocolate,1
hygiene articles,tidbits,1
hygiene articles,candles,4
hygiene articles,male cosmetics,2
hygiene articles,dishes,11
hygiene articles,meat spreads,4
hygiene articles,cereals,2
hygiene articles,flower soil/fertilizer,1
hygiene articles,kitchen towels,1
hygiene articles,roll products,3
hygiene articles,dental care,4
hygiene articles,soft cheese,9
hygiene articles,organic sausage,1
hygiene articles,snack products,1
hygiene articles,instant coffee,2
hygiene articles,mustard,4
hygiene articles,soups,4
hygiene articles,sweet spreads,4
hygiene articles,long life bakery product,15
hygiene articles,chocolate marshmallow,5
hygiene articles,rum,1
hygiene articles,sauces,2
hygiene articles,waffles,21
hygiene articles,napkins,19
hygiene articles,spices,1
hygiene articles,brandy,2
hygiene articles,frozen fruits,1
hygiene articles,canned fruit,1
hygiene articles,zwieback,3
hygiene articles,prosecco,1
hygiene articles,bathroom cleaner,1
hygiene articles,cat food,17
hygiene articles,semi-finished bread,8
hygiene articles,canned fish,10
hygiene articles,chewing gum,11
hygiene articles,canned vegetables,6
hygiene articles,light bulbs,2
hygiene articles,artif. sweetener,2
artif. sweetener,make up remover,1
artif. sweetener,flower (seeds),2
artif. sweetener,honey,1
artif. sweetener,cake bar,1
artif. sweetener,cocoa drinks,1
artif. sweetener,seasonal products,1
artif. sweetener,candles,1
artif. sweetener,meat spreads,1
artif. sweetener,cereals,1
artif. sweetener,dental care,1
artif. sweetener,mayonnaise,1
artif. sweetener,instant coffee,3
artif. sweetener,long life bakery product,2
artif. sweetener,rum,1
artif. sweetener,waffles,2
artif. sweetener,napkins,2
artif. sweetener,spices,1
artif. sweetener,baby cosmetics,1
artif. sweetener,brandy,1
artif. sweetener,liver loaf,1
artif. sweetener,prosecco,1
artif. sweetener,cat food,2
artif. sweetener,semi-finished bread,1
artif. sweetener,cookware,1
artif. sweetener,canned fish,1
artif. sweetener,chewing gum,4
light bulbs,tea,1
light bulbs,flower (seeds),2
light bulbs,nut snack,1
light bulbs,ketchup,1
light bulbs,liqueur,1
light bulbs,seasonal products,1
light bulbs,cooking chocolate,1
light bulbs,dishes,2
light bulbs,meat spreads,1
light bulbs,cereals,1
light bulbs,flower soil/fertilizer,1
light bulbs,mayonnaise,1
light bulbs,soft cheese,2
light bulbs,snack products,1
light bulbs,specialty fat,1
light bulbs,mustard,2
light bulbs,soups,1
light bulbs,long life bakery product,3
light bulbs,chocolate marshmallow,1
light bulbs,waffles,5
light bulbs,napkins,2
light bulbs,spices,1
light bulbs,brandy,1
light bulbs,zwieback,1
light bulbs,liver loaf,1
light bulbs,cat food,3
light bulbs,semi-finished bread,1
light bulbs,canned fish,1
light bulbs,chewing gum,3
canned vegetables,pudding powder,1
canned vegetables,specialty vegetables,1
canned vegetables,tea,1
canned vegetables,rice,2
canned vegetables,flower (seeds),2
canned vegetables,cake bar,2
canned vegetables,softener,2
canned vegetables,nut snack,1
canned vegetables,skin care,1
canned vegetables,syrup,1
canned vegetables,abrasive cleaner,1
canned vegetables,liqueur,1
canned vegetables,seasonal products,2
canned vegetables,tidbits,1
canned vegetables,candles,1
canned vegetables,dishes,4
canned vegetables,cereals,2
canned vegetables,flower soil/fertilizer,1
canned vegetables,roll products,4
canned vegetables,dental care,2
canned vegetables,soft cheese,3
canned vegetables,snack products,1
canned vegetables,instant coffee,2
canned vegetables,soups,1
canned vegetables,sweet spreads,1
canned vegetables,long life bakery product,10
canned vegetables,chocolate marshmallow,3
canned vegetables,rum,4
canned vegetables,sauces,1
canned vegetables,waffles,6
canned vegetables,napkins,7
canned vegetables,spices,2
canned vegetables,brandy,1
canned vegetables,zwieback,1
canned vegetables,liver loaf,3
canned vegetables,cat food,3
canned vegetables,semi-finished bread,2
canned vegetables,cookware,1
canned vegetables,canned fish,2
canned vegetables,chewing gum,4
chewing gum,ready soups,4
chewing gum,specialty vegetables,1
chewing gum,salad dressing,1
chewing gum,tea,2
chewing gum,rice,3
chewing gum,flower (seeds),3
chewing gum,jam,1
chewing gum,cake bar,5
chewing gum,organic products,1
chewing gum,softener,3
chewing gum,cocoa drinks,1
chewing gum,nut snack,1
chewing gum,skin care,1
chewing gum,cream,1
chewing gum,ketchup,2
chewing gum,syrup,2
chewing gum,seasonal products,8
chewing gum,cooking chocolate,2
chewing gum,tidbits,1
chewing gum,candles,7
chewing gum,male cosmetics,2
chewing gum,dishes,9
chewing gum,meat spreads,2
chewing gum,cereals,5
chewing gum,flower soil/fertilizer,1
chewing gum,kitchen towels,2
chewing gum,roll products,3
chewing gum,dental care,2
chewing gum,mayonnaise,4
chewing gum,soft cheese,10
chewing gum,organic sausage,3
chewing gum,snack products,1
chewing gum,instant coffee,7
chewing gum,specialty fat,4
chewing gum,mustard,5
chewing gum,soups,3
chewing gum,sweet spreads,1
chewing gum,long life bakery product,7
chewing gum,chocolate marshmallow,2
chewing gum,rum,3
chewing gum,sauces,3
chewing gum,waffles,14
chewing gum,napkins,18
chewing gum,spices,3
chewing gum,baby cosmetics,1
chewing gum,brandy,2
chewing gum,canned fruit,2
chewing gum,zwieback,2
chewing gum,liver loaf,4
chewing gum,prosecco,1
chewing gum,bathroom cleaner,1
chewing gum,cat food,4
chewing gum,semi-finished bread,2
chewing gum,canned fish,3
canned fish,ready soups,1
canned fish,specialty vegetables,1
canned fish,tea,3
canned fish,rice,2
canned fish,flower (seeds),1
canned fish,kitchen utensil,1
canned fish,cake bar,3
canned fish,softener,2
canned fish,cocoa drinks,2
canned fish,ketchup,1
canned fish,seasonal products,1
canned fish,tidbits,1
canned fish,candles,3
canned fish,dishes,6
canned fish,meat spreads,2
canned fish,roll products,4
canned fish,mayonnaise,4
canned fish,soft cheese,8
canned fish,organic sausage,1
canned fish,instant coffee,3
canned fish,mustard,3
canned fish,soups,2
canned fish,sweet spreads,3
canned fish,long life bakery product,7
canned fish,chocolate marshmallow,1
canned fish,rum,1
canned fish,sauces,2
canned fish,waffles,8
canned fish,napkins,9
canned fish,spices,1
canned fish,brandy,3
canned fish,canned fruit,1
canned fish,zwieback,5
canned fish,prosecco,1
canned fish,cat food,6
canned fish,semi-finished bread,3
canned fish,cookware,1
cookware,cake bar,1
cookware,seasonal products,1
cookware,tidbits,1
cookware,cereals,1
cookware,long life bakery product,2
cookware,napkins,2
cookware,spices,2
cookware,cat food,2
cookware,semi-finished bread,2
semi-finished bread,pudding powder,1
semi-finished bread,tea,2
semi-finished bread,rice,2
semi-finished bread,flower (seeds),2
semi-finished bread,cake bar,1
semi-finished bread,organic products,1
semi-finished bread,softener,2
semi-finished bread,cocoa drinks,1
semi-finished bread,cream,1
semi-finished bread,ketchup,2
semi-finished bread,syrup,1
semi-finished bread,abrasive cleaner,1
semi-finished bread,seasonal products,4
semi-finished bread,tidbits,1
semi-finished bread,male cosmetics,1
semi-finished bread,dishes,9
semi-finished bread,meat spreads,2
semi-finished bread,cereals,2
semi-finished bread,kitchen towels,2
semi-finished bread,roll products,4
semi-finished bread,mayonnaise,3
semi-finished bread,soft cheese,6
semi-finished bread,organic sausage,3
semi-finished bread,instant coffee,4
semi-finished bread,specialty fat,2
semi-finished bread,mustard,3
